mjd mag_A magerr_A mag_B magerr_B mag_C magerr_C mag_D magerr_D
57008.2705373 18.602181543788237 0.040908925559189374 18.938530636323904 0.049270686585998 18.894203826657808 0.04796493990304202 19.198883151752458 0.0584203031603089
57008.2745757 18.602883568316706 0.04047634594077456 18.91077961935594 0.04804641701238209 18.930721173742434 0.04863978522278951 19.161271956384656 0.056566372186084395
57008.2786007 18.56731686570715 0.03975018731570621 18.882070080455435 0.047354421355167105 18.879769576358385 0.04728775816038096 19.14845236682841 0.0563754975680902
57008.2826434 18.625528407758832 0.040506411015736904 18.87831711305556 0.04692461978922222 18.90890386953498 0.04783879660511948 19.169907627655252 0.057046422955191946
57008.2866715 18.59103981349375 0.04044746838079724 18.89724093497645 0.04820722493470577 18.95001922342985 0.0498512255579606 19.14122244695002 0.056686445790230605
57008.2906948 18.64012227003615 0.041404521450374605 18.897613219700062 0.048156246542160906 18.922040448663466 0.04890900603195852 19.182892160706267 0.058358099712991905
57008.2987498 18.633752425617438 0.04063667148950227 18.948635751399998 0.049519470306479636 18.943694914368454 0.04935425070444586 19.172690845185166 0.058012906039665746
57008.3029711 18.617024986706816 0.04119130392958535 18.87790806870082 0.04829376463992869 18.918592852999808 0.049605906985271474 19.134777527141313 0.05764433097097305
57008.3070413 18.585468780733848 0.040801287428426494 18.928049771922907 0.05027360811279542 18.922029038037174 0.05007295923342945 19.120853250735944 0.05744667981268241
57008.3110612 18.617461756067573 0.04242684881594678 18.908147402582802 0.05065122176982087 18.910266014031556 0.05072182180602293 19.152741550496614 0.05998095956678258
57008.3150944 18.583240944855145 0.041196427624602384 19.00190764476221 0.05382022460756054 18.980860745866366 0.05303525001835476 19.14153481240382 0.05949484072405993
57008.319118 18.627625493333937 0.0430921204156329 18.99103027951064 0.054594442314599256 18.979952980091934 0.05417136734101543 19.148562179058 0.06117654569236171
57008.3231382 18.63098737332288 0.04446078508088219 18.963111283863224 0.05503062287897237 18.946664803803998 0.0544100165561832 19.152397438267194 0.06301025875469286
57008.7842306 18.51603427117904 0.0670121165409272 18.833558600685866 0.08546464460332386 18.956487411254585 0.09426623720306435 19.282199326856325 0.1229829711147248
57008.7878784 18.61268452367098 0.06029100058353132 18.910322315081572 0.0750160911505555 19.014524011049186 0.08130023457973466 19.199872766010344 0.09415134184030732
57008.7915368 18.60435067487346 0.05270922941896008 18.818972239010407 0.06153494100362715 18.991131006983224 0.07015297780334534 19.22170545027589 0.0842057222428835
57008.7988455 18.575679990130368 0.044799157976510774 18.807173906021468 0.053158736308728964 18.986830571357558 0.06113380207462314 19.16581973118429 0.07058481208102184
57008.8024998 18.577778618444093 0.04862400695011158 18.732157884003854 0.05394521487138508 18.91573753278871 0.061532245944285 19.138098604723005 0.07284295678723408
57008.8064032 18.63738537155822 0.036718225094772586 18.872839390401225 0.04144388702400209 19.06572495043449 0.04646340580962114 19.307979530000175 0.054548169093929705
57008.8102254 18.639140308206017 0.04962152866707197 18.88617277604112 0.05821388989132718 19.0549018750429 0.0655635688932967 19.142953477728664 0.06994287869940509
57008.8175344 18.61121680620772 0.04898829447171664 18.876539081037144 0.05781015117620607 19.03357977260931 0.06439805555439464 19.17662913595201 0.07142464812156607
57008.8211911 18.590780815652238 0.04559099043952275 18.845391740838917 0.05407508998826791 19.038761548523276 0.062248777440752995 19.144688636454674 0.06745705171601567
57008.8322179 18.597089804061273 0.04683239282936749 18.866656603095635 0.05588851855928185 19.050095924207323 0.06374486914047418 19.17162988647236 0.06982649243284428
57008.8358826 18.626872786236433 0.04986210752512044 18.844204868815844 0.05699002388319804 18.97929206200064 0.06238493113175323 19.14848935468916 0.07034012905418556
57008.839532 18.578493688003043 0.04671254397454217 18.8441117898792 0.05538185857505619 19.078019199967695 0.06539558855131111 19.222134927569044 0.07287637720426392
57008.8432023 18.570938583973927 0.04621331413807339 18.80482922006715 0.05362413591618622 19.04524327750495 0.06350437430055837 19.1556441944873 0.06893683199018877
57008.8468567 18.635911459780967 0.04747650557219712 18.95326765871372 0.05893233515606111 19.000596094988886 0.060997749309022964 19.208710970939233 0.07135442316497975
57008.8505106 18.564013496461108 0.045995997985760546 18.819795290265912 0.05404672017705175 18.929956020382754 0.05828627690436582 19.212322284856825 0.07167504339425149
57008.8541621 18.590982495779414 0.04568869931653488 18.794514808125275 0.05215756362520655 18.940183409881154 0.05775703991211778 19.386914442269777 0.08116158639321248
57008.857823 18.588633791247062 0.04739665499427357 18.901996927037793 0.057726678073531 19.001062442998204 0.061814805325522075 19.258664026990033 0.07465046417658568
57008.8614755 18.600028516694785 0.04573054606978709 18.886644873563608 0.05542954331215653 18.97776651208745 0.05919387755526686 19.172797743449486 0.0685319285100124
57008.8651206 18.6187230234602 0.046210802699637156 18.874844124140395 0.05496450542907432 19.017019148766337 0.06095994312960569 19.218059805026968 0.07105493746206393
57008.8690696 18.54872036826319 0.03341408177603879 18.954732708712164 0.04088678877817047 19.01711502154676 0.042405552191665405 19.316379431492123 0.051412908807594825
57008.8728868 18.622878773457987 0.04953563789506634 18.88939370541196 0.05840929130703542 19.00717280660873 0.06325932659413347 19.22964729301156 0.07424344942547755
57008.8765411 18.52128330439464 0.04576041151922009 18.87167015872245 0.05675133211526374 18.919216711163262 0.058606869141886175 19.232490728948644 0.07346063776690233
57008.8801997 18.549984298116136 0.04689858897283829 18.834138951640483 0.055565457714531474 19.020131101809735 0.06295448540842055 19.226742186792514 0.07306855207279407
57008.883859 18.538046613016597 0.04599275796027366 18.854036753787582 0.05568540491322641 18.98632035032397 0.0608913191288394 19.225118606345667 0.07234856436582889
57008.887519 18.538590888724375 0.04518788075486992 18.917002326748054 0.05734769916572701 19.024047170687638 0.06181718192717373 19.281477447987246 0.07482310478499911
57008.8911719 18.58980744198565 0.046424666274454594 18.83319935981922 0.05394990942789309 19.013834550109394 0.061020703834251865 19.212226888691294 0.07050698672703533
57008.8948305 18.572725568739003 0.04696580172620423 18.819664496597976 0.05428091884613299 18.89568548755684 0.05698897712230132 19.17984157332166 0.06935587314340232
57008.8985153 18.588956744229186 0.047632425058802524 18.9022755916278 0.057597344662255835 18.94450662458689 0.05923360373299569 19.16099204638162 0.06889571440815488
57008.9021869 18.572686478412766 0.04739635232010993 18.87630592653174 0.05683877478741605 18.999405350139348 0.061699673690229835 19.18995525327137 0.0706090799611766
57008.9058384 18.558136704860193 0.045564695859997756 18.860738658499837 0.05501611152888154 18.947447790332472 0.05836971453919073 19.14013018097869 0.06702289326486587
57008.909484 18.56239304450778 0.04592529674679171 18.872848462525205 0.05556504819433555 19.001060399626446 0.06063737495881674 19.177785483472377 0.06885959789623583
57008.9131394 18.5664928498004 0.04680494556031272 18.821680221283042 0.05445453839206217 18.997236321105945 0.061171210686443135 19.20071866631951 0.07071444013744936
57008.9167999 18.532559090532892 0.044167120581410535 18.82755198639194 0.05304969285263273 18.877372941235336 0.054863734296106345 19.139762833373567 0.06617888465438222
57008.920477 18.529526906087593 0.046458802056789456 18.811062700706238 0.054232163796626 19.02112659923644 0.06196299145788933 19.184728141100972 0.06935175910761641
57008.9278322 18.580884481454483 0.04552840236155339 18.86991458447641 0.05445190362873899 18.98168430831426 0.058756669358360894 19.160060162923955 0.06677737104683192
57008.9317043 18.642329047538993 0.034729156404849686 18.89728843243845 0.03923074729285223 18.91654314739364 0.03963375491791734 19.332602934706344 0.05102086048992057
57008.9355922 18.57007961709769 0.04627410579503132 18.860134804322108 0.05506838066310018 18.944977408396035 0.05824224803198441 19.157265476358496 0.06758072839385541
57008.9392554 18.571455090345058 0.047569112646512236 18.869578891142787 0.05640821349443661 18.943032783980513 0.059102415707284535 19.15909690727127 0.0684174719589531
57008.942906 18.51940502150511 0.0447155099394559 18.88642758241411 0.05558274680509184 19.00836490958753 0.06032354213341555 19.197182569023212 0.0689972668947722
57008.9465664 18.57955122198687 0.046807983704572814 18.900746694533204 0.056702988715285486 18.94722357174859 0.058461360459936544 19.20187658717782 0.06982861210393382
57008.9502207 18.54482129593204 0.04726312499139077 18.845876840151575 0.055819145840141395 18.963720953197832 0.06009147356173732 19.16337368659639 0.06873591284167903
57008.9538737 18.53024514065561 0.04339669053467906 18.86193302829749 0.05325824804561395 18.895230144356987 0.05446808658116858 19.203347999331157 0.06794311738374458
57008.9575328 18.536464472725235 0.044532592878040365 18.894493877884237 0.055001289460244844 18.97108684859477 0.05785719042068995 19.15165100664074 0.0656044136638287
57008.9611907 18.57030459873493 0.045640253824320284 18.854681363117315 0.05391128578258883 19.023232078941362 0.060249923363601424 19.18833959529266 0.06768318949525688
57008.9648409 18.548923150950326 0.04468481844780924 18.836631458339525 0.053014268620401296 19.014904286839382 0.05972477371680036 19.17662547555387 0.06702544607784965
57008.9684996 18.579371874571507 0.046061924225374085 18.868611721465733 0.054723456552288434 19.006591737574837 0.05997693800233697 19.12299415946893 0.06506061808138902
57008.9721559 18.58629807359035 0.04572281174634556 18.92677112480005 0.056230802700929255 18.94428119285845 0.0568893852062946 19.228940131459716 0.06952270811188671
57008.9794745 18.54202942137207 0.04627175156396977 18.882660419603376 0.056326074101493095 18.948332510751932 0.05876597707663603 19.11326458903769 0.06572857725734131
57008.9831239 18.537213709443225 0.045351470335840534 18.869856916150137 0.055342881410541805 18.953708393160706 0.0585195964206732 19.194257105565896 0.06938655526645329
57008.9868408 18.52679584561456 0.04594808116543342 18.929906101989122 0.058357741881354154 18.92540686150297 0.05818504762468023 19.192878578918485 0.0700550752577165
57008.9941662 18.562541037182143 0.04684373828312637 18.89023888271307 0.056977418672121916 19.04733304355336 0.06334295096749397 19.175012088172338 0.06936310132811752
57009.0019357 18.543712418783684 0.045257763178171075 18.86137272487064 0.05564757854374351 18.92743985937174 0.05830079574336041 19.181762183886804 0.0703847103797052
57009.0055949 18.591264122912918 0.04662907063477876 18.889799314597404 0.05664012432017238 18.961872571170886 0.05958769202035726 19.15918418217442 0.06888212208713668
57009.0129177 18.5952936506702 0.04877003273720048 18.933225487696863 0.060623449277995796 19.015284656702256 0.06422703640612883 19.180351308173982 0.07247476855936724
57009.016598 18.529147330948952 0.04635659652973089 18.919228773957723 0.059996773506550326 18.957889592723767 0.06168899886031014 19.108004474080083 0.0689351321732725
57009.0202648 18.571378163490692 0.047005370581488876 18.89410313510968 0.058737447684553405 18.975977285325033 0.06240457842776866 19.218480978413446 0.07520348364677462
57009.0275932 18.593199851127828 0.04976861257446293 18.836836072505385 0.0589521592947796 19.00788276790894 0.06694772540517478 19.19455863739128 0.07737389559821614
57009.0308932 18.440250113721262 0.05792989124269627 18.94515383266305 0.084465170994837 18.932089457865466 0.08359851561728067 19.230222497129184 0.10626370885169843
57009.0349108 18.587507297829774 0.051088500325271326 18.914350035186185 0.06442225064744102 18.988668417197502 0.06813543899290353 19.161349855256372 0.07789014786615583
57009.0350146 18.449867226044006 0.0479072164383572 18.989979042667606 0.06779418747986636 18.94311897507958 0.06556357802012426 19.309733699341585 0.08620747422311202
57009.0385675 18.552664629654615 0.051083782930328454 18.89791515624667 0.064788554912626 18.964165069958455 0.0680372287887518 19.19277134111875 0.08104761279626328
57009.0390511 18.502060453684724 0.043013852778649476 19.03291291452205 0.05817247289927921 18.838601155527872 0.05148393538920243 19.288670964814592 0.06947105972410639
57009.0422301 18.562372833023023 0.051333920975121336 18.883088804780762 0.0640122326525843 18.976813698524353 0.06859985161328086 19.15936229868613 0.0788685546333627
57009.043069 18.564740180286048 0.041770057389676894 19.03078306197776 0.053690995514834354 18.862019830854138 0.04857004572782328 19.379025407692723 0.06790329208673733
57009.0458908 18.565195436446803 0.05293344155886177 18.93121529752819 0.06799389391787379 18.95381275352919 0.0691288818658083 19.16541298531552 0.08110456457807627
57009.0471141 18.484965571082373 0.037907450876751084 19.046222651253508 0.05110796122552672 18.952166450807827 0.04822228306587226 19.3063505155888 0.06087010288010897
57009.0495521 18.599653626620285 0.0534714352705691 18.91299856664422 0.06667920082991671 18.97106901306809 0.06963493044757117 19.200426807431718 0.08311650395306755
57009.0511329 18.50128094558457 0.03781048910338777 18.95278008710222 0.047754258715359856 18.855632842620864 0.04512052839663061 19.216388539259288 0.05658396484011809
57009.0534789 18.605140637235266 0.05429634723719396 18.920882835933895 0.0676576879164729 18.96381376342104 0.06983967907810497 19.239501614555703 0.08629859055297051
57009.0553484 18.652323440038774 0.03687674540553805 18.999458285008153 0.042037550400044726 19.0230589240559 0.04248548338430591 19.36651561581236 0.05078824982073028
57009.0571273 18.6330584986199 0.05563371512257668 18.93075186916989 0.06895823064934913 19.01992559127049 0.07380203194075541 19.272218320693916 0.09000593476070817
57009.0595579 18.51789562127632 0.038099691117539934 18.997486747250615 0.04905758321159457 18.85297736676262 0.04504903369246935 19.28567462678514 0.05932649595297701
57009.0611341 18.63902199726315 0.05493563401076885 18.892885988008782 0.06660307817043869 18.992320181617483 0.07203059809169772 19.2361175626014 0.08771418195706987
57009.0636404 18.5291116011144 0.037914559071321796 18.955944588653768 0.047326601352511176 18.87829568463132 0.04522429466253059 19.266036131436508 0.05786755992514422
57009.0650508 18.617707537609753 0.05832740450096915 18.848556183803584 0.0683765353556602 18.998762785561123 0.07634720733174288 19.216701466974015 0.09024644611001557
57009.0676583 18.493051187833288 0.03836377230184979 18.946373437985418 0.047690643893557746 18.84405195353184 0.04508959850663496 19.28191666305581 0.0587966542099381
57009.0687102 18.62135622258336 0.05827092535592275 18.94096275435713 0.07334950648842192 18.961526088274734 0.07449875644584512 19.188923325382667 0.08887109784810758
57009.0723651 18.676029449331956 0.06230544033926696 18.92510234763906 0.07429437321196133 18.922371406252026 0.07414539208262842 19.09775586710751 0.08459005914877062
57009.0757084 18.561797070977732 0.038727730542894426 18.919498327466698 0.04654758951801338 18.84511700682235 0.04462182468150249 19.323365527820663 0.06044591514633952
57009.0760284 18.539675006290004 0.058569629009782465 18.863945069670507 0.07309722282886529 18.914478348512446 0.07584297130719471 19.32558273420441 0.10406548771514681
57009.079706 18.55843349587612 0.06953272089588346 18.89734555358642 0.08428614539953565 19.181340903560063 0.10182266861225223 19.225029804386782 0.10501571190433848
57009.0797308 18.590978099449 0.04356948345920274 18.83790101010739 0.04839074520489658 18.861991976758656 0.04895182686016153 19.19157969701586 0.058597176675561184
57009.0833598 18.62103693072551 0.06866142701597268 19.001925029753153 0.09107596040520351 18.91282077009787 0.08504708577637769 19.125611378663038 0.10034311943412075
57009.0837531 18.56813829031522 0.042949622608323926 18.89022561397963 0.04930130794106397 18.885769473095106 0.04919360182245686 19.32139680236785 0.06307226083519407
57009.0878199 18.612040659882116 0.04359706117807205 18.84932393450721 0.04832445514785008 18.888685566134143 0.04926248289148345 19.254338520233105 0.060547786327261266
57009.0958952 18.598590093267333 0.04577181688159039 18.852117433377483 0.05080823040585814 18.892948795377716 0.05179215575260305 19.219670430461907 0.06178210093397125
57009.0999118 18.530960254127464 0.04017472398179787 18.818400818762534 0.04597914577311995 18.900383050609733 0.04806501770788537 19.217688366742927 0.058357451047324746
57009.1039548 18.517437519166766 0.03900504565848137 18.849915270567713 0.04579591310578851 18.880232250112563 0.046569802641223144 19.22851506328027 0.05775775175110203
57009.1081191 18.607219100718844 0.034714347470697286 18.963245700780362 0.0398929421914365 18.991934300138983 0.040429157736200406 19.39293605824261 0.05033891964974543
57009.1123301 18.539580763673136 0.03840877081264501 18.85382147213381 0.04486272631680684 18.837764418043278 0.04446704188707787 19.25524244066046 0.05761721633087085
57009.1164081 18.55290029309316 0.040128792071026015 18.872508359629247 0.04674068590422784 18.90188833040085 0.047494854621646654 19.231559897291227 0.058033740154259085
57009.1204258 18.554070982049847 0.038844859995013886 18.816777707551136 0.04421977340711857 18.849430782807225 0.04502134521830503 19.218762198124463 0.05659986861429877
57009.12446 18.530162180766897 0.04143837629912735 18.879109514055138 0.04818679631202908 18.80450364315446 0.04646929563442524 19.235147873982356 0.05896734508459395
57009.1284895 18.57530514105196 0.03929132887752588 18.870571267028126 0.0454094254381142 18.905747207305467 0.046302490191280764 19.26007173504546 0.0576938824679438
57009.1325032 18.59926175782203 0.04219740692165401 18.856602719405497 0.047479775192154225 18.87582326193465 0.047949853444242255 19.182858907721602 0.05716878878789383
57009.1365246 18.607258117427847 0.04252712156672052 18.90032095175998 0.048617060058323114 18.922994794088222 0.049191978033270106 19.22533886842112 0.05858488101784868
57009.1405567 18.57351615550636 0.03909905536818027 18.870996027733636 0.04539076383544409 18.904402052060412 0.046255076463707676 19.239111761291678 0.05705912639999934
57009.1445992 18.590549216290245 0.04135880000130228 18.869926706207302 0.04714474664342904 18.856432362565776 0.046814652173847844 19.220769557269975 0.05792091900191016
57009.148633 18.57387768157546 0.04634524456227404 18.81382118134625 0.05060856366551125 18.893308235443172 0.0523635647371666 19.191831017296213 0.060840200746710364
57009.1526576 18.566462391084123 0.04963053471976871 18.827261545115633 0.05403936947380246 18.88817817629395 0.055328060807277354 19.17436191929513 0.06301970308971189
57009.1607927 18.526434173850724 0.047430625002798654 18.824871245623243 0.05245323907451479 18.878942992275718 0.0536127046682423 19.16390621028843 0.061310834924656464
57009.1648391 18.565568768881562 0.03979278953020542 18.884948781537457 0.04649578783264228 18.89082116859586 0.046646245850867483 19.215415638193953 0.056822509219268506
57009.1688586 18.567692011509294 0.041129582121730894 18.84805096241852 0.04660131976141249 18.886774322959774 0.047527497177211955 19.184291577944755 0.05632013551981432
57009.1730716 18.66908647867971 0.04160734862308321 18.955711582927954 0.04483598626806902 18.995493890707984 0.04540301122604763 19.336944919881507 0.05182837700622107
57009.1772729 18.591953191624526 0.04779484099792808 18.847389845773222 0.052312018797081354 18.882414175482957 0.0530674929160602 19.181255890219727 0.06115807970205052
57009.1813376 18.57724735618129 0.04778273152264482 18.827449636479628 0.05205543301228469 18.892338501364783 0.053432868127791494 19.18330613581448 0.061303152438501145
57009.1853584 18.54533029377566 0.04689810451253092 18.820330600612856 0.051535700824423686 18.899647595398246 0.0532422962073871 19.18461129650671 0.061082786168890436
57009.1934284 18.543390964705587 0.052768163843473055 18.84128596813953 0.05732582995316297 18.911046585358566 0.058714749478828605 19.17581313883435 0.06540331426516632
57009.1974545 18.543103652851222 0.0490958660168961 18.83114146457291 0.05381355577042559 18.912151260165874 0.05553018688057961 19.19869762656544 0.06334560449972956
57009.2014772 18.511238007873477 0.04749302736255816 18.839231464523678 0.05282216940716558 18.902762318276388 0.054174588573628744 19.169947698171406 0.06130463857525276
57009.2095357 18.535236475122797 0.045146209614004264 18.850130817918263 0.050624351650942055 18.88467483461977 0.051384374100105 19.19146343419725 0.059865424458614584
57009.2135575 18.54580617704775 0.04521848623479191 18.85462627719526 0.050613297910846344 18.862445055032346 0.0507822546372002 19.252681661710035 0.0618095850376313
57009.2175833 18.592718486247257 0.04401327673388092 18.84795747192596 0.04865026300300062 18.85624186072979 0.048829585311956365 19.209292227092526 0.058547679113911115
57009.2216103 18.627190651619344 0.04030305809033621 18.889552097670993 0.04565818581192131 18.882981626781707 0.04550084283822668 19.218958018232687 0.05538431955699661
57009.2256273 18.606868735033654 0.038885125029375765 18.86144106825436 0.04409350143664785 18.843520340405703 0.043669228328104895 19.224464852735863 0.054957583184828115
57009.2296517 18.605028166478725 0.03915764527298296 18.871692223464276 0.04472659735277486 18.80731733445048 0.04320466918469922 19.30908320495122 0.058776425013823526
57009.233891 18.676298354330207 0.038162263329270855 18.93484134174567 0.04136818399315238 18.93251039594052 0.041333622734230656 19.382264976838005 0.05049382323024463
57009.2380996 18.576087255154054 0.03885383899498923 18.881955830629536 0.04523855270590808 18.86705177079188 0.0448670286441529 19.21131399759141 0.05536185719544696
57009.2421663 18.585287932293 0.03928953894904575 18.832742622450986 0.04427787771869762 18.88633636793975 0.04558114803853931 19.19856128243043 0.0550763544226033
